-4.700000 -3.100000 -4.388411e-02
-4.700000 -3.000000 -5.619708e-02
-4.700000 -2.900000 -7.249292e-02
-4.700000 -2.800000 -9.285247e-02
-4.700000 -2.700000 -1.172256e-01
-4.700000 -2.600000 -1.454165e-01
-4.700000 -2.500000 -1.770767e-01
-4.700000 -2.400000 -2.117103e-01
-4.700000 -2.300000 -2.486902e-01
-4.700000 -2.200000 -2.872887e-01
-4.700000 -2.100000 -3.267190e-01
-4.700000 -2.000000 -3.661872e-01
-4.700000 -1.900000 -4.049506e-01
-4.700000 -1.800000 -4.423767e-01
-4.700000 -1.700000 -4.779995e-01
-4.700000 -1.600000 -5.115656e-01
-4.700000 -1.500000 -5.430653e-01
-4.700000 -1.400000 -5.727457e-01
-4.700000 -1.300000 -6.011011e-01
-4.700000 -1.200000 -6.288421e-01
-4.700000 -1.100000 -6.568428e-01
-4.700000 -1.000000 -6.860713e-01
-4.700000 -0.900000 -7.175080e-01
-4.700000 -0.800000 -7.520600e-01
-4.700000 -0.700000 -7.904779e-01
-4.700000 -0.600000 -8.332850e-01
-4.700000 -0.500000 -8.807254e-01
-4.700000 -0.400000 -9.327372e-01
-4.700000 -0.300000 -9.889544e-01
-4.700000 -0.200000 -1.048739e+00
-4.700000 -0.100000 -1.111244e+00
-4.700000 0.000000 -1.175492e+00
-4.700000 0.100000 -1.240482e+00
-4.700000 0.200000 -1.305293e+00
-4.700000 0.300000 -1.369190e+00
-4.700000 0.400000 -1.431712e+00
-4.700000 0.500000 -1.492737e+00
-4.700000 0.600000 -1.552520e+00
-4.700000 0.700000 -1.611687e+00
-4.700000 0.800000 -1.671192e+00
-4.700000 0.900000 -1.732243e+00
-4.700000 1.000000 -1.796193e+00
-4.700000 1.100000 -1.864406e+00
-4.700000 1.200000 -1.938115e+00
-4.700000 1.300000 -2.018288e+00
-4.700000 1.400000 -2.105498e+00
-4.700000 1.500000 -2.199825e+00
-4.700000 1.600000 -2.300797e+00
-4.700000 1.700000 -2.407367e+00
-4.700000 1.800000 -2.517944e+00
-4.700000 1.900000 -2.630458e+00
-4.700000 2.000000 -2.742469e+00
-4.700000 2.100000 -2.851305e+00
-4.700000 2.200000 -2.954212e+00
-4.700000 2.300000 -3.048513e+00
-4.700000 2.400000 -3.131756e+00
-4.700000 2.500000 -3.201839e+00
-4.700000 2.600000 -3.257113e+00
-4.700000 2.700000 -3.296437e+00
-4.700000 2.800000 -3.319208e+00
-4.700000 2.900000 -3.325348e+00
-4.700000 3.000000 -3.315262e+00
-4.700000 3.100000 -3.289773e+00
-4.700000 3.200000 -3.250041e+00
-4.700000 3.300000 -3.197475e+00
-4.700000 3.400000 -3.133644e+00
-4.700000 3.500000 -3.060200e+00
